Customer ID,first_purchase,last_purchase,total_orders,total_items,total_revenue,country,lifespan_days,avg_order_value,cohort_month
17118,2011-01-26 12:19:00,2011-01-26 12:19:00,1,154,157.02,United Kingdom,0,157.02,2011-01
17119,2011-10-11 11:03:00,2011-12-06 14:40:00,2,334,606.91,United Kingdom,56,303.46,2011-10
17120,2011-04-20 15:21:00,2011-04-20 15:21:00,1,120,307.46,United Kingdom,0,307.46,2011-04
17121,2010-11-02 11:47:00,2010-11-02 11:47:00,1,106,314.74,United Kingdom,0,314.74,2010-11
17122,2010-07-28 09:34:00,2011-08-12 14:33:00,4,368,570.5,United Kingdom,380,142.62,2010-07
17123,2010-05-16 11:52:00,2011-07-01 10:47:00,3,676,977.17,United Kingdom,410,325.72,2010-05
17124,2011-06-07 14:02:00,2011-06-07 14:02:00,1,129,294.24,United Kingdom,0,294.24,2011-06
17125,2011-10-20 14:41:00,2011-10-20 14:41:00,1,281,230.5,United Kingdom,0,230.5,2011-10
17126,2010-08-31 13:41:00,2011-07-10 13:52:00,9,1426,2016.43,United Kingdom,313,224.05,2010-08
17127,2009-12-04 15:18:00,2010-10-07 09:54:00,5,340,1155.0300000000002,United Kingdom,306,231.01,2009-12
17128,2011-01-09 12:02:00,2011-01-09 12:02:00,1,76,157.09,United Kingdom,0,157.09,2011-01
17129,2010-07-07 13:46:00,2010-07-07 13:46:00,1,5,31.85,United Kingdom,0,31.85,2010-07
17131,2011-09-25 12:42:00,2011-12-04 12:52:00,5,983,2463.17,United Kingdom,70,492.63,2011-09
17132,2010-08-08 13:49:00,2010-09-13 16:31:00,2,963,1220.9099999999999,United Kingdom,36,610.45,2010-08
17133,2010-03-21 12:31:00,2011-11-24 12:27:00,12,10107,14622.33,United Kingdom,612,1218.53,2010-03
17134,2010-09-23 18:32:00,2011-08-25 09:53:00,3,144,625.3,United Kingdom,335,208.43,2010-09
17135,2010-05-09 16:03:00,2011-11-23 16:48:00,10,1686,1722.18,United Kingdom,563,172.22,2010-05
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,256,231.68,United Kingdom,0,231.68,2010-02
17137,2010-01-31 12:27:00,2010-10-19 14:51:00,6,680,1099.81,United Kingdom,261,183.3,2010-01
17138,2010-02-04 14:19:00,2011-03-09 11:54:00,7,2024,4417.27,United Kingdom,397,631.04,2010-02
17139,2010-01-11 11:31:00,2011-11-24 10:12:00,25,9853,19566.76,United Kingdom,681,782.67,2010-01
17140,2011-04-06 13:33:00,2011-04-06 13:33:00,1,296,454.12,United Kingdom,0,454.12,2011-04
17141,2010-01-24 14:19:00,2010-10-17 14:54:00,4,423,727.58,United Kingdom,266,181.9,2010-01
17142,2010-01-24 15:23:00,2011-04-14 18:22:00,4,322,1275.25,United Kingdom,445,318.81,2010-01
17143,2010-07-12 13:26:00,2010-10-18 15:27:00,2,314,880.97,United Kingdom,98,440.48,2010-07
17144,2011-09-16 12:50:00,2011-12-08 17:57:00,2,483,984.57,United Kingdom,83,492.28,2011-09
17145,2010-02-19 12:07:00,2010-07-15 09:02:00,4,2591,3120.91,United Kingdom,145,780.23,2010-02
17146,2010-02-02 09:39:00,2011-08-26 12:44:00,13,2188,5852.64,United Kingdom,570,450.2,2010-02
17147,2010-01-11 09:38:00,2011-11-17 12:32:00,9,1308,3199.95,United Kingdom,675,355.55,2010-01
17148,2011-10-19 09:59:00,2011-10-19 09:59:00,1,82,124.88,United Kingdom,0,124.88,2011-10
17149,2010-09-14 14:56:00,2010-09-14 14:56:00,1,18,143.10000000000002,United Kingdom,0,143.1,2010-09
17150,2009-12-06 10:51:00,2010-11-28 11:27:00,6,397,1357.95,United Kingdom,357,226.32,2009-12
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,42,231.90000000000003,United Kingdom,0,231.9,2009-12
17152,2010-10-10 12:40:00,2011-05-29 12:19:00,4,577,2016.5,United Kingdom,230,504.12,2010-10
17153,2011-11-15 13:42:00,2011-11-15 13:42:00,1,104,213.78,United Kingdom,0,213.78,2011-11
17154,2011-09-25 13:42:00,2011-09-25 13:42:00,1,490,329.34,United Kingdom,0,329.34,2011-09
17155,2009-12-03 11:34:00,2011-11-22 12:38:00,7,987,892.46,United Kingdom,719,127.49,2009-12
17156,2010-08-05 11:30:00,2010-08-05 11:30:00,1,391,591.87,United Kingdom,0,591.87,2010-08
17157,2009-12-04 13:00:00,2011-12-02 09:10:00,19,2092,5151.9,United Kingdom,727,271.15,2009-12
17158,2010-03-07 15:50:00,2011-11-07 15:15:00,5,1147,1980.0,United Kingdom,609,396.0,2010-03
17159,2010-03-04 14:53:00,2011-11-18 10:52:00,5,1348,2099.59,United Kingdom,623,419.92,2010-03
17160,2009-12-04 10:57:00,2011-11-08 14:05:00,17,8390,10209.16,United Kingdom,704,600.54,2009-12
17161,2010-09-21 16:44:00,2010-09-21 16:44:00,1,537,856.01,United Kingdom,0,856.01,2010-09
17162,2011-02-07 12:27:00,2011-11-11 11:34:00,10,1001,1715.46,United Kingdom,276,171.55,2011-02
17163,2010-02-02 10:39:00,2011-11-18 08:57:00,4,531,699.78,United Kingdom,653,174.94,2010-02
17164,2011-03-11 14:26:00,2011-11-07 09:14:00,7,1501,2467.35,United Kingdom,240,352.48,2011-03
17165,2009-12-11 09:18:00,2011-02-28 16:39:00,6,788,1794.32,United Kingdom,444,299.05,2009-12
17166,2011-05-20 08:18:00,2011-11-01 09:46:00,2,78,206.34,United Kingdom,165,103.17,2011-05
17167,2010-09-20 14:02:00,2010-11-25 10:05:00,3,429,867.11,United Kingdom,65,289.04,2010-09
17168,2010-07-29 12:33:00,2010-07-29 12:33:00,1,220,400.2,United Kingdom,0,400.2,2010-07
17169,2010-05-10 13:00:00,2011-10-13 10:25:00,3,671,1156.73,United Kingdom,520,385.58,2010-05
17170,2010-11-15 16:23:00,2010-11-30 15:55:00,2,152,178.68,United Kingdom,14,89.34,2010-11
17171,2010-02-16 12:02:00,2011-02-23 16:37:00,2,225,384.59,United Kingdom,372,192.3,2010-02
17172,2009-12-13 11:46:00,2011-09-22 09:36:00,3,1215,956.5699999999999,United Kingdom,647,318.86,2009-12
17173,2011-07-31 15:26:00,2011-12-04 14:40:00,8,1122,3766.6,United Kingdom,125,470.82,2011-07
17174,2011-05-06 11:47:00,2011-05-06 11:47:00,1,41,59.9,United Kingdom,0,59.9,2011-05
17175,2011-02-16 14:56:00,2011-10-26 15:31:00,4,866,1443.69,United Kingdom,252,360.92,2011-02
17176,2010-01-31 15:49:00,2011-05-22 12:41:00,3,576,902.3199999999999,United Kingdom,475,300.77,2010-01
17177,2010-07-22 14:53:00,2010-07-22 14:53:00,1,40,119.5,United Kingdom,0,119.5,2010-07
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,100,432.96,United Kingdom,0,432.96,2009-12
17179,2010-05-26 11:22:00,2011-06-14 16:48:00,6,625,1507.26,United Kingdom,384,251.21,2010-05
17180,2010-01-21 17:43:00,2011-10-14 15:46:00,11,1809,2236.77,United Kingdom,630,203.34,2010-01
17181,2010-04-23 11:21:00,2011-10-13 14:48:00,3,268,309.85,United Kingdom,538,103.28,2010-04
17182,2009-12-21 15:22:00,2010-10-13 10:09:00,2,54,321.3,United Kingdom,295,160.65,2009-12
17183,2011-08-26 15:25:00,2011-12-02 10:07:00,6,1296,3347.31,United Kingdom,97,557.88,2011-08
17184,2009-12-09 14:17:00,2010-05-19 14:24:00,2,73,198.41000000000003,United Kingdom,161,99.21,2009-12
17185,2010-04-20 13:49:00,2010-04-27 12:15:00,3,119,229.46,United Kingdom,6,76.49,2010-04
17186,2011-10-10 12:52:00,2011-10-24 10:20:00,2,200,144.0,United Kingdom,13,72.0,2011-10
17187,2010-07-01 14:38:00,2011-04-27 12:39:00,2,426,467.71,United Kingdom,299,233.86,2010-07
17188,2009-12-08 19:16:00,2011-11-28 13:53:00,13,2569,4592.93,United Kingdom,719,353.3,2009-12
17189,2009-12-02 11:45:00,2011-08-25 19:39:00,5,601,953.63,United Kingdom,631,190.73,2009-12
17190,2010-03-05 13:21:00,2011-10-12 11:33:00,7,2218,1726.57,United Kingdom,585,246.65,2010-03
17191,2009-12-01 16:34:00,2011-11-11 16:58:00,15,2208,4310.34,United Kingdom,710,287.36,2009-12
17192,2010-06-21 16:07:00,2010-06-21 16:07:00,1,45,75.28,United Kingdom,0,75.28,2010-06
17193,2009-12-02 10:02:00,2011-11-04 12:47:00,9,1668,2310.04,United Kingdom,702,256.67,2009-12
17194,2010-06-27 13:16:00,2011-03-11 12:05:00,3,420,812.5,United Kingdom,256,270.83,2010-06
17195,2010-02-22 13:05:00,2010-02-22 13:05:00,1,486,562.98,United Kingdom,0,562.98,2010-02
17196,2010-10-08 11:31:00,2010-10-08 11:31:00,1,154,327.75,United Kingdom,0,327.75,2010-10
17197,2011-11-10 10:32:00,2011-11-10 10:32:00,1,191,1013.01,United Kingdom,0,1013.01,2011-11
17198,2010-12-03 14:54:00,2011-11-16 10:39:00,3,357,692.22,United Kingdom,347,230.74,2010-12
17199,2010-05-06 13:53:00,2010-05-06 13:53:00,1,232,135.04000000000002,United Kingdom,0,135.04,2010-05
17200,2010-02-25 13:23:00,2010-11-17 13:04:00,4,367,356.71,United Kingdom,264,89.18,2010-02
17201,2010-02-10 12:26:00,2011-10-17 11:55:00,4,1004,1143.1,United Kingdom,613,285.77,2010-02
17202,2010-10-15 11:25:00,2010-10-15 11:25:00,1,55,160.65,United Kingdom,0,160.65,2010-10
17203,2010-11-16 12:52:00,2011-11-04 12:27:00,10,4597,5564.09,United Kingdom,352,556.41,2010-11
17204,2010-06-10 11:37:00,2011-06-17 14:46:00,9,2651,5504.6900000000005,United Kingdom,372,611.63,2010-06
17205,2010-05-24 15:36:00,2011-10-17 12:46:00,3,2214,999.35,United Kingdom,510,333.12,2010-05
17206,2011-10-17 13:25:00,2011-10-17 13:25:00,1,76,204.24,United Kingdom,0,204.24,2011-10
17207,2010-02-25 19:08:00,2010-02-25 19:08:00,1,233,292.62,United Kingdom,0,292.62,2010-02
17208,2010-11-09 12:50:00,2010-11-09 12:50:00,1,101,111.15,United Kingdom,0,111.15,2010-11
17209,2009-12-03 11:10:00,2010-02-28 16:01:00,3,723,595.7,United Kingdom,87,198.57,2009-12
17210,2010-11-12 12:15:00,2010-11-12 12:15:00,1,242,251.72,United Kingdom,0,251.72,2010-11
17211,2009-12-13 13:17:00,2011-11-13 12:03:00,13,2141,3773.35,United Kingdom,699,290.26,2009-12
17212,2010-08-10 09:22:00,2011-03-31 19:42:00,3,727,794.41,United Kingdom,233,264.8,2010-08
17213,2009-12-15 10:28:00,2011-10-30 14:53:00,13,2087,4869.400000000001,United Kingdom,684,374.57,2009-12
17214,2010-12-15 15:14:00,2011-10-10 13:17:00,6,272,1059.1200000000001,United Kingdom,298,176.52,2010-12
17215,2010-09-01 13:39:00,2010-09-01 13:39:00,1,104,186.15,United Kingdom,0,186.15,2010-09
17216,2010-06-03 13:03:00,2010-06-03 13:03:00,1,21,63.6,United Kingdom,0,63.6,2010-06
17217,2010-03-30 13:35:00,2011-04-19 17:19:00,2,93,210.1,United Kingdom,385,105.05,2010-03
17218,2010-01-25 16:12:00,2011-12-05 13:52:00,18,2066,3891.39,United Kingdom,678,216.19,2010-01
17219,2010-10-19 11:29:00,2011-11-08 11:25:00,2,188,259.13,United Kingdom,384,129.56,2010-10
17220,2010-01-20 11:57:00,2011-11-15 13:47:00,21,2663,4457.31,United Kingdom,664,212.25,2010-01
17221,2010-04-11 15:34:00,2011-12-02 13:35:00,5,713,976.62,United Kingdom,599,195.32,2010-04
17222,2010-01-10 15:24:00,2011-10-05 13:58:00,6,857,1579.51,United Kingdom,632,263.25,2010-01
17223,2010-11-29 17:19:00,2011-02-02 15:57:00,3,155,558.04,United Kingdom,64,186.01,2010-11
17224,2010-07-26 13:30:00,2010-07-26 13:30:00,1,65,100.86,United Kingdom,0,100.86,2010-07
17225,2010-05-07 11:38:00,2010-05-07 11:38:00,1,36,131.15,United Kingdom,0,131.15,2010-05
17226,2010-02-12 14:31:00,2011-02-04 11:52:00,3,853,895.47,United Kingdom,356,298.49,2010-02
17227,2010-01-15 15:05:00,2011-11-21 10:51:00,12,1681,1878.93,United Kingdom,674,156.58,2010-01
17228,2010-03-12 11:54:00,2011-11-24 10:24:00,13,2354,2820.03,United Kingdom,621,216.93,2010-03
17229,2011-07-20 12:38:00,2011-09-04 13:56:00,2,185,318.76,United Kingdom,46,159.38,2011-07
17230,2009-12-08 13:41:00,2011-03-20 16:12:00,18,3753,9388.49,United Kingdom,467,521.58,2009-12
17231,2009-12-07 16:38:00,2011-11-27 15:18:00,25,3681,7064.8,United Kingdom,719,282.59,2009-12
17232,2011-11-25 12:24:00,2011-12-07 12:21:00,2,202,417.77,United Kingdom,11,208.88,2011-11
17233,2009-12-15 12:03:00,2011-11-04 14:06:00,3,298,560.86,United Kingdom,689,186.95,2009-12
17234,2011-06-10 11:20:00,2011-06-10 11:20:00,1,55,149.89000000000001,United Kingdom,0,149.89,2011-06
17235,2010-06-04 17:01:00,2011-11-14 15:51:00,8,845,1562.98,United Kingdom,527,195.37,2010-06
17236,2010-03-07 13:00:00,2011-11-27 12:00:00,12,804,1929.26,United Kingdom,629,160.77,2010-03
17237,2010-11-23 11:45:00,2011-11-28 15:02:00,4,414,994.13,United Kingdom,370,248.53,2010-11
17238,2009-12-01 10:59:00,2011-12-07 11:35:00,32,3555,7331.67,United Kingdom,736,229.11,2009-12
17239,2010-07-01 10:53:00,2011-01-31 09:41:00,4,515,1189.45,United Kingdom,213,297.36,2010-07
17240,2010-04-22 15:44:00,2010-04-22 15:44:00,1,108,130.6,United Kingdom,0,130.6,2010-04
17241,2010-02-15 14:47:00,2010-11-19 13:01:00,12,859,2736.64,United Kingdom,276,228.05,2010-02
17242,2010-01-24 10:27:00,2011-08-23 14:55:00,5,1459,2889.28,United Kingdom,576,577.86,2010-01
17243,2009-12-01 15:36:00,2011-12-08 13:26:00,69,7932,20203.58,United Kingdom,736,292.81,2009-12
17244,2009-12-06 11:27:00,2011-10-17 15:19:00,5,1419,1826.04,United Kingdom,680,365.21,2009-12
17245,2010-01-19 15:39:00,2011-05-19 10:43:00,2,307,371.63,United Kingdom,484,185.82,2010-01
17246,2009-12-01 17:45:00,2010-06-11 12:36:00,2,36,38.92,United Kingdom,191,19.46,2009-12
17247,2011-11-24 15:21:00,2011-11-24 15:21:00,1,105,280.09000000000003,United Kingdom,0,280.09,2011-11
17248,2010-08-15 11:55:00,2011-08-11 13:34:00,2,276,500.54,United Kingdom,361,250.27,2010-08
17249,2010-10-07 11:33:00,2010-10-07 11:33:00,1,79,68.03,United Kingdom,0,68.03,2010-10
17250,2011-03-23 16:45:00,2011-12-06 12:15:00,2,167,381.97,United Kingdom,257,190.98,2011-03
17251,2009-12-15 10:36:00,2010-12-12 11:06:00,3,377,798.98,United Kingdom,362,266.33,2009-12
17252,2011-06-06 16:41:00,2011-08-15 09:45:00,2,192,348.91,United Kingdom,69,174.46,2011-06
17253,2011-11-21 12:59:00,2011-11-21 12:59:00,1,43,178.26,United Kingdom,0,178.26,2011-11
17254,2010-11-03 14:00:00,2011-12-05 12:46:00,3,397,469.48,United Kingdom,396,156.49,2010-11
17255,2010-09-19 15:53:00,2011-10-30 12:18:00,4,583,781.7,United Kingdom,405,195.42,2010-09
17256,2010-04-18 13:40:00,2011-08-24 13:30:00,5,299,498.93,United Kingdom,492,99.79,2010-04
17257,2010-09-29 12:49:00,2010-09-29 12:51:00,2,187,189.78,United Kingdom,0,94.89,2010-09
17258,2010-02-12 15:51:00,2010-11-08 12:37:00,2,188,417.3,United Kingdom,268,208.65,2010-02
17259,2010-02-22 13:38:00,2011-07-14 15:01:00,6,844,1452.39,United Kingdom,507,242.07,2010-02
17260,2010-10-24 13:21:00,2010-10-24 13:21:00,1,23,120.95,United Kingdom,0,120.95,2010-10
17261,2010-07-18 11:49:00,2010-07-18 11:49:00,1,95,221.59,United Kingdom,0,221.59,2010-07
17262,2009-12-15 11:26:00,2011-10-18 12:56:00,11,635,2488.76,United Kingdom,672,226.25,2009-12
17263,2011-05-15 14:32:00,2011-05-15 14:32:00,1,36,63.440000000000005,United Kingdom,0,63.44,2011-05
17264,2010-10-11 12:52:00,2010-10-11 12:52:00,1,217,268.28,United Kingdom,0,268.28,2010-10
17265,2011-06-12 12:00:00,2011-07-24 10:49:00,2,389,550.01,United Kingdom,41,275.0,2011-06
17266,2010-03-09 10:42:00,2011-12-07 14:12:00,5,243,501.71999999999997,United Kingdom,638,100.34,2010-03
17267,2011-08-04 17:19:00,2011-08-04 17:22:00,2,158,317.2,United Kingdom,0,158.6,2011-08
17268,2009-12-08 11:46:00,2011-08-24 10:06:00,11,1395,1733.8899999999999,United Kingdom,623,157.63,2009-12
17269,2010-11-19 11:12:00,2010-11-19 11:12:00,1,314,491.81,United Kingdom,0,491.81,2010-11
17270,2009-12-07 17:18:00,2010-08-27 14:09:00,2,420,601.4499999999999,United Kingdom,262,300.72,2009-12
17271,2009-12-03 13:49:00,2009-12-03 13:49:00,1,113,204.3,United Kingdom,0,204.3,2009-12
17272,2011-03-22 12:05:00,2011-10-28 16:37:00,4,1778,2148.63,United Kingdom,220,537.16,2011-03
17273,2010-10-11 15:57:00,2010-10-11 15:57:00,1,133,141.12,United Kingdom,0,141.12,2010-10
17274,2010-11-09 12:06:00,2011-11-04 13:16:00,2,271,573.22,United Kingdom,360,286.61,2010-11
17275,2010-11-21 13:26:00,2010-11-21 13:26:00,1,71,114.1,United Kingdom,0,114.1,2010-11
17276,2010-11-02 16:20:00,2010-11-02 16:20:00,1,187,502.49,United Kingdom,0,502.49,2010-11
17277,2011-01-21 12:37:00,2011-04-26 12:47:00,2,430,1065.3500000000001,United Kingdom,95,532.68,2011-01
17278,2010-05-23 13:49:00,2011-04-12 13:10:00,2,195,271.24,United Kingdom,323,135.62,2010-05
17279,2011-10-13 11:58:00,2011-10-13 11:58:00,1,48,187.82999999999998,United Kingdom,0,187.83,2011-10
17280,2010-09-27 16:46:00,2010-09-27 16:46:00,1,74,118.85999999999999,United Kingdom,0,118.86,2010-09
17281,2010-02-04 13:00:00,2010-11-30 18:05:00,6,295,797.8499999999999,United Kingdom,299,132.98,2010-02
17282,2010-06-09 12:07:00,2011-08-01 14:29:00,5,2332,2308.54,United Kingdom,418,461.71,2010-06
17283,2010-11-26 11:53:00,2010-11-26 11:53:00,1,179,188.46,United Kingdom,0,188.46,2010-11
17284,2010-09-20 16:18:00,2011-10-10 14:38:00,8,2069,2788.06,United Kingdom,384,348.51,2010-09
17285,2010-02-14 14:10:00,2010-03-21 13:38:00,2,134,407.94,United Kingdom,34,203.97,2010-02
17286,2010-11-04 13:43:00,2011-11-18 12:47:00,3,368,389.18,United Kingdom,378,129.73,2010-11
17287,2009-12-03 12:45:00,2011-11-13 13:27:00,21,1955,3826.86,United Kingdom,710,182.23,2009-12
17288,2010-11-10 14:44:00,2011-11-30 16:09:00,11,1699,2468.43,United Kingdom,385,224.4,2010-11
17289,2010-03-08 12:52:00,2011-11-08 12:01:00,9,1237,2041.8,United Kingdom,609,226.87,2010-03
17290,2009-12-13 13:28:00,2011-12-06 12:38:00,8,1139,1487.96,United Kingdom,722,186.0,2009-12
17291,2011-02-04 13:04:00,2011-02-04 13:04:00,1,72,550.8000000000001,United Kingdom,0,550.8,2011-02
17292,2010-05-09 14:52:00,2010-08-24 17:14:00,2,131,271.75,United Kingdom,107,135.88,2010-05
17293,2009-12-03 15:09:00,2011-12-01 14:37:00,17,2228,3750.63,United Kingdom,727,220.63,2009-12
17294,2010-02-08 14:21:00,2010-02-08 16:12:00,2,297,467.78999999999996,United Kingdom,0,233.9,2010-02
17295,2011-10-06 12:22:00,2011-11-11 10:49:00,3,293,547.0,United Kingdom,35,182.33,2011-10
17296,2009-12-09 14:01:00,2009-12-09 14:01:00,1,216,338.13,United Kingdom,0,338.13,2009-12
17297,2011-11-22 14:43:00,2011-11-22 14:43:00,1,65,128.18,United Kingdom,0,128.18,2011-11
17298,2010-03-08 08:56:00,2011-08-30 16:43:00,5,852,954.26,United Kingdom,540,190.85,2010-03
17299,2010-08-15 16:00:00,2011-11-28 12:01:00,6,919,993.23,United Kingdom,469,165.54,2010-08
17300,2010-08-15 11:02:00,2010-11-14 10:56:00,2,467,393.64,United Kingdom,90,196.82,2010-08
17301,2010-03-25 13:16:00,2011-11-18 13:43:00,2,216,294.39,United Kingdom,603,147.2,2010-03
17302,2011-02-07 10:14:00,2011-11-25 09:36:00,5,575,1135.63,United Kingdom,290,227.13,2011-02
17303,2010-12-13 13:32:00,2010-12-13 13:32:00,1,144,250.04,United Kingdom,0,250.04,2010-12
17304,2010-06-23 16:23:00,2010-06-23 16:23:00,1,73,111.5,United Kingdom,0,111.5,2010-06
17305,2010-03-01 12:47:00,2010-03-01 12:47:00,1,1006,2135.46,United Kingdom,0,2135.46,2010-03
17306,2010-11-01 11:38:00,2011-11-29 12:14:00,21,13747,9782.35,United Kingdom,393,465.83,2010-11
17307,2010-01-19 16:38:00,2010-11-09 13:40:00,11,3667,3999.8900000000003,United Kingdom,293,363.63,2010-01
17308,2010-09-13 09:35:00,2010-11-11 13:19:00,2,5148,4511.76,United Kingdom,59,2255.88,2010-09
17309,2010-02-04 15:49:00,2011-09-05 15:20:00,3,181,320.39,United Kingdom,577,106.8,2010-02
17310,2010-06-23 11:38:00,2010-11-17 16:00:00,2,402,1025.1,United Kingdom,147,512.55,2010-06
17311,2010-02-03 12:38:00,2011-09-22 14:11:00,6,2755,3566.56,United Kingdom,596,594.43,2010-02
17312,2011-07-03 13:12:00,2011-07-24 11:52:00,3,372,644.3,United Kingdom,20,214.77,2011-07
17313,2011-11-08 15:45:00,2011-11-08 15:45:00,1,1402,2328.84,United Kingdom,0,2328.84,2011-11
17314,2009-12-03 11:25:00,2011-11-15 09:41:00,17,3663,4904.43,United Kingdom,711,288.5,2009-12
17315,2010-09-27 12:45:00,2011-12-08 12:15:00,43,5088,9599.58,United Kingdom,436,223.25,2010-09
17316,2010-10-15 14:35:00,2010-10-15 14:35:00,1,44,124.45,United Kingdom,0,124.45,2010-10
17317,2011-09-11 12:45:00,2011-10-24 17:19:00,3,1146,2600.34,United Kingdom,43,866.78,2011-09
17318,2009-12-14 13:11:00,2009-12-14 13:11:00,1,59,157.32999999999998,United Kingdom,0,157.33,2009-12
17319,2010-02-08 15:47:00,2010-02-08 15:47:00,1,14,29.1,United Kingdom,0,29.1,2010-02
17320,2010-01-21 16:29:00,2011-08-31 13:31:00,6,1182,2444.85,United Kingdom,586,407.48,2010-01
17321,2010-05-11 12:10:00,2011-12-01 13:41:00,6,790,1665.21,United Kingdom,569,277.54,2010-05
17322,2009-12-03 11:46:00,2010-11-28 14:41:00,5,631,922.59,United Kingdom,360,184.52,2009-12
17323,2010-01-10 11:58:00,2011-11-24 17:29:00,12,1426,1551.04,United Kingdom,683,129.25,2010-01
17324,2009-12-18 15:29:00,2011-11-22 10:34:00,12,1485,2171.07,United Kingdom,703,180.92,2009-12
17325,2010-03-08 11:31:00,2011-03-04 13:09:00,3,465,609.5699999999999,United Kingdom,361,203.19,2010-03
17326,2010-06-28 14:05:00,2010-10-27 15:38:00,2,136,312.35,United Kingdom,121,156.18,2010-06
17327,2010-05-26 11:20:00,2010-10-26 09:54:00,2,59,152.35,United Kingdom,152,76.18,2010-05
17328,2010-02-04 17:11:00,2010-02-04 17:11:00,1,86,104.7,United Kingdom,0,104.7,2010-02
17329,2009-12-03 16:09:00,2011-11-25 14:24:00,5,430,998.53,United Kingdom,721,199.71,2009-12
17330,2010-03-02 09:20:00,2011-11-17 08:56:00,4,122,423.8,United Kingdom,624,105.95,2010-03
17331,2011-08-08 11:55:00,2011-08-08 11:55:00,1,16,175.2,United Kingdom,0,175.2,2011-08
17332,2010-02-21 14:41:00,2010-06-29 16:10:00,5,794,838.27,United Kingdom,128,167.65,2010-02
17333,2011-09-15 10:11:00,2011-09-15 10:11:00,1,375,494.25,United Kingdom,0,494.25,2011-09
17334,2010-10-29 12:16:00,2011-02-10 14:59:00,3,566,635.15,United Kingdom,104,211.72,2010-10
17335,2010-01-24 11:15:00,2010-11-21 10:17:00,2,210,497.04,United Kingdom,300,248.52,2010-01
17336,2010-08-24 15:37:00,2010-08-24 15:37:00,1,48,81.12,United Kingdom,0,81.12,2010-08
17337,2011-02-02 17:06:00,2011-07-11 14:55:00,4,1247,1981.06,United Kingdom,158,495.26,2011-02
17338,2010-03-10 16:09:00,2011-11-22 14:23:00,17,5780,11889.33,United Kingdom,621,699.37,2010-03
17339,2010-07-18 13:08:00,2011-09-06 13:29:00,3,172,302.36,United Kingdom,415,100.79,2010-07
17340,2010-02-14 14:54:00,2011-11-10 10:45:00,18,9497,19617.95,United Kingdom,633,1089.89,2010-02
17341,2010-06-17 18:17:00,2011-07-06 12:33:00,5,831,1272.21,United Kingdom,383,254.44,2010-06
17342,2010-02-08 09:16:00,2010-11-25 11:07:00,4,521,1227.54,United Kingdom,290,306.88,2010-02
17343,2009-12-03 18:30:00,2010-12-19 15:07:00,6,454,1259.94,United Kingdom,380,209.99,2009-12
17344,2009-12-11 12:31:00,2011-10-24 12:56:00,2,200,457.36,United Kingdom,682,228.68,2009-12
17345,2009-12-01 16:17:00,2011-11-24 15:03:00,10,2008,1586.6299999999999,United Kingdom,722,158.66,2009-12
17346,2010-04-18 12:18:00,2011-12-06 12:18:00,26,3439,4998.61,United Kingdom,597,192.25,2010-04
17347,2011-09-14 13:12:00,2011-09-14 13:12:00,1,216,228.96,United Kingdom,0,228.96,2011-09
17348,2010-03-10 12:13:00,2011-11-25 11:25:00,9,2766,2442.29,United Kingdom,624,271.37,2010-03
17349,2010-03-18 14:26:00,2011-06-13 14:29:00,5,772,772.41,United Kingdom,452,154.48,2010-03
17350,2010-02-01 15:38:00,2011-12-01 15:47:00,7,1178,1893.701,United Kingdom,668,270.53,2010-02
17351,2009-12-10 18:43:00,2011-11-03 18:45:00,12,383,1988.23,United Kingdom,693,165.69,2009-12
17352,2010-01-12 16:13:00,2010-01-12 16:13:00,1,15,36.25,United Kingdom,0,36.25,2010-01
17353,2010-03-25 12:52:00,2011-08-02 17:19:00,4,2168,3242.0,United Kingdom,495,810.5,2010-03
17354,2010-10-07 13:22:00,2011-10-20 10:34:00,4,2531,3133.96,United Kingdom,377,783.49,2010-10
17355,2010-11-18 13:18:00,2010-11-18 13:18:00,1,249,273.31,United Kingdom,0,273.31,2010-11
17356,2010-01-20 12:14:00,2011-02-01 11:07:00,5,925,946.47,United Kingdom,376,189.29,2010-01
17357,2011-11-15 16:29:00,2011-11-15 16:30:00,2,152,384.39,United Kingdom,0,192.2,2011-11
17358,2010-02-24 16:42:00,2011-02-09 16:57:00,5,430,861.01,United Kingdom,350,172.2,2010-02
17359,2010-03-01 14:48:00,2011-11-28 14:37:00,2,237,284.46,United Kingdom,636,142.23,2010-03
17360,2010-10-01 12:07:00,2011-11-22 13:11:00,6,624,1200.51,United Kingdom,417,200.08,2010-10
17361,2010-02-01 14:30:00,2011-10-21 15:43:00,5,380,871.79,United Kingdom,627,174.36,2010-02
17362,2010-01-06 10:53:00,2011-04-14 14:43:00,7,549,1024.04,United Kingdom,463,146.29,2010-01
17363,2010-11-02 17:25:00,2010-11-09 17:11:00,3,499,920.46,United Kingdom,6,306.82,2010-11
17364,2009-12-07 15:28:00,2011-12-09 09:00:00,28,7464,11972.92,United Kingdom,731,427.6,2009-12
17365,2010-02-01 11:56:00,2011-11-27 12:13:00,15,8015,8184.49,United Kingdom,664,545.63,2010-02
17366,2010-09-09 19:46:00,2010-10-03 16:04:00,2,504,1077.24,United Kingdom,23,538.62,2010-09
